id,title,authors,primary_category,categories,summary,published,doi
1201.3917,Locally critical umklapp scattering and holography,Sean A. Hartnoll ; Diego M. Hofman,hep-th,hep-th cond-mat.str-el,"Efficient momentum relaxation through umklapp scattering, leading to a power law in temperature d.c. resistivity, requires a significant low energy spectral weight at finite momentum. One way to achieve this is via a Fermi surface structure, leading to the well-known relaxation rate Gamma ~ T^2. We observe that local criticality, in which energies scale but momenta do not, provides a distinct route to efficient umklapp scattering. We show that umklapp scattering by an ionic lattice in a locally critical theory leads to Gamma ~ T^(2\Delta(k_L)). Here \Delta(k_L) \geq 0 is the dimension of the (irrelevant or marginal) charge density operator J^t(w,k_L) in the locally critical theory, at the lattice momentum k_L. We illustrate this result with an explicit computation in locally critical theories described holographically via Einstein-Maxwell theory in Anti-de Sitter spacetime. We furthermore show that scattering by random impurities in these locally critical theories gives a universal Gamma ~ 1/log(1/T)",2012-01-18 21:00:02+00:00,10.1103/PhysRevLett.108.241601
1409.6875,The thermoelectric properties of inhomogeneous holographic lattices,Aristomenis Donos ; Jerome P. Gauntlett,hep-th,hep-th cond-mat.str-el,"We consider inhomogeneous, periodic, holographic lattices of D=4 Einstein-Maxwell theory. We show that the DC thermoelectric conductivity matrix can be expressed analytically in terms of the horizon data of the corresponding black hole solution. We numerically construct such black hole solutions for lattices consisting of one, two and ten wave-numbers. We numerically determine the AC electric conductivity which reveals Drude physics as well as resonances associated with sound modes. No evidence for an intermediate frequency scaling regime is found. All of the monochromatic lattice black holes that we have constructed exhibit scaling behaviour at low temperatures which is consistent with the appearance of $AdS_2\times\mathbb{R}^2$ in the far IR at T=0.",2014-09-24 09:44:34+00:00,10.1007/JHEP01(2015)035
2111.13459,Damping of Pseudo-Goldstone Fields,Luca V. Delacrétaz ; Blaise Goutéraux ; Vaios Ziogas,hep-th,hep-th cond-mat.str-el,"Approximate symmetries abound in Nature. If these symmetries are also spontaneously broken, the would-be Goldstone modes acquire a small mass, or inverse correlation length, and are referred to as pseudo-Goldstones. At nonzero temperature, the effects of dissipation can be captured by hydrodynamics at sufficiently long scales compared to the local equilibrium. Here we show that in the limit of weak explicit breaking, locality of hydrodynamics implies that the damping of pseudo-Goldstones is completely determined by their mass and diffusive transport coefficients. We present many applications: superfluids, QCD in the chiral limit, Wigner crystal and density wave phases in the presence of an external magnetic field or not, nematic phases and (anti-)ferromagnets. For electronic density wave phases, pseudo-Goldstone damping generates a contribution to the resistivity independent of the strength of disorder, which can have a linear temperature dependence provided the associated diffusivity saturates a bound. This is reminiscent of the phenomenology of strange metal high $T_c$ superconductors, where charge density waves are observed across the phase diagram.",2021-11-26 12:19:28+00:00,10.1103/PhysRevLett.128.141601
1505.05092,Dissecting holographic conductivities,Richard A. Davison ; Blaise Goutéraux,hep-th,hep-th cond-mat.str-el gr-qc,"The DC thermoelectric conductivities of holographic systems in which translational symmetry is broken can be efficiently computed in terms of the near-horizon data of the dual black hole. By calculating the frequency dependent conductivities to the first subleading order in the momentum relaxation rate, we give a physical explanation for these conductivities in the simplest such example, in the limit of slow momentum relaxation. Specifically, we decompose each conductivity into the sum of a coherent contribution due to momentum relaxation and an incoherent contribution, due to intrinsic current relaxation. This decomposition is different from those previously proposed, and is consistent with the known hydrodynamic properties in the translationally invariant limit. This is the first step towards constructing a consistent theory of charged hydrodynamics with slow momentum relaxation.",2015-05-19 17:25:00+00:00,10.1007/JHEP09(2015)090
1401.7012,Transport near the Ising-nematic quantum critical point of metals in two dimensions,Sean A. Hartnoll ; Raghu Mahajan ; Matthias Punk ; Subir Sachdev,cond-mat.str-el,cond-mat.str-el hep-th,"We consider two-dimensional metals near a Pomeranchuk instability which breaks 90$^\circ$ lattice rotation symmetry. Such metals realize strongly-coupled non-Fermi liquids with critical fluctuations of an Ising-nematic order. At low temperatures, impurity scattering provides the dominant source of momentum relaxation, and hence a non-zero electrical resistivity. We use the memory matrix method to compute the resistivity of this non-Fermi liquid to second order in the impurity potential, without assuming the existence of quasiparticles. Impurity scattering in the $d$-wave channel acts as a random ""field"" on the Ising-nematic order. We find contributions to the resistivity with a nearly linear temperature dependence, along with more singular terms; the most singular is the random-field contribution which diverges in the limit of zero temperature.",2014-01-27 21:00:05+00:00,10.1103/PhysRevB.89.155130
1311.2451,Holographic duality and the resistivity of strange metals,Richard A. Davison ; Koenraad Schalm ; Jan Zaanen,hep-th,hep-th cond-mat.str-el,"We present a strange metal, described by a holographic duality, which reproduces the famous linear resistivity of the normal state of the copper oxides, in addition to the linear specific heat. This holographic metal reveals a simple and general mechanism for producing such a resistivity, which requires only quenched disorder and a strongly interacting, locally quantum critical state. The key is the minimal viscosity of the latter: unlike in a Fermi-liquid, the viscosity is very small and therefore is important for the electrical transport. This mechanism produces a resistivity proportional to the electronic entropy.",2013-11-11 14:15:37+00:00,10.1103/PhysRevB.89.245116
1511.00713,DC Conductivity of Magnetised Holographic Matter,Aristomenis Donos ; Jerome P. Gauntlett ; Tom Griffin ; Luis Melgar,hep-th,hep-th cond-mat.str-el,"We consider general black hole solutions of Einstein-Maxwell-scalar theory that are holographically dual to conformal field theories at finite charge density with non-vanishing magnetic fields and local magnetisation currents, which generically break translation invariance explicitly. We show that the thermoelectric DC conductivity of the field theory can be obtained by solving a system of generalised Stokes equations on the black hole horizon. For various examples, including Q-lattices and one-dimensional lattices, we solve the Stokes equations explicitly and obtain expressions for the DC conductivity in terms of the solution at the black hole horizon.",2015-11-02 21:15:44+00:00,10.1007/JHEP01(2016)113
1406.4742,Thermoelectric DC conductivities from black hole horizons,Aristomenis Donos ; Jerome P. Gauntlett,hep-th,hep-th cond-mat.str-el,"An analytic expression for the DC electrical conductivity in terms of black hole horizon data was recently obtained for a class of holographic black holes exhibiting momentum dissipation. We generalise this result to obtain analogous expressions for the DC thermoelectric and thermal conductivities. We illustrate our results using some holographic Q-lattice black holes as well as for some black holes with linear massless axions, in both $D=4$ and $D=5$ bulk spacetime dimensions, which include both spatially isotropic and anisotropic examples. We show that some recently constructed ground states of holographic Q-lattices, which can be either electrically insulating or metallic, are all thermal insulators.",2014-06-18 14:37:25+00:00,10.1007/JHEP11(2014)081
1506.02662,Hydrodynamic transport in strongly coupled disordered quantum field theories,Andrew Lucas,hep-th,hep-th cond-mat.str-el,"We compute direct current (dc) thermoelectric transport coefficients in strongly coupled quantum field theories without long lived quasiparticles, at finite temperature and charge density, and disordered on long wavelengths compared to the length scale of local thermalization. Many previous transport computations in strongly coupled systems are interpretable hydrodynamically, despite formally going beyond the hydrodynamic regime. This includes momentum relaxation times previously derived by the memory matrix formalism, and non-perturbative holographic results; in the latter case, this is subject to some important subtleties. Our formalism may extend some memory matrix computations to higher orders in the perturbative disorder strength, as well as give valuable insight into non-perturbative regimes. Strongly coupled metals with quantum critical contributions to transport generically transition between coherent and incoherent metals as disorder strength is increased at fixed temperature, analogous to mean field holographic treatments of disorder. From a condensed matter perspective, our theory generalizes the resistor network approximation, and associated variational techniques, to strongly interacting systems where momentum is long lived.",2015-06-08 20:00:41+00:00,10.1088/1367-2630/17/11/113007
1708.05412,Diffusion in inhomogeneous media,Aristomenis Donos ; Jerome P. Gauntlett ; Vaios Ziogas,hep-th,hep-th cond-mat.str-el,"We consider the transport of conserved charges in spatially inhomogeneous quantum systems with a discrete lattice symmetry. We analyse the retarded two point functions involving the charge and the associated currents at long wavelengths, compared to the scale of the lattice, and, when the DC conductivity is finite, extract the hydrodynamic modes associated with charge diffusion. We show that the dispersion relations of these modes are related to the eigenvalues of a specific matrix constructed from the DC conductivity and certain thermodynamic susceptibilities, thus obtaining generalised Einstein relations. We illustrate these general results in the specific context of relativistic hydrodynamics where translation invariance is broken using spatially inhomogeneous and periodic deformations of the stress tensor and the conserved $U(1)$ currents. Equivalently, this corresponds to considering hydrodynamics on a curved manifold, with a spatially periodic metric and chemical potential.",2017-08-17 18:52:15+00:00,10.1103/PhysRevD.96.125003
1309.4580,Holographic Lattice in Einstein-Maxwell-Dilaton Gravity,Yi Ling ; Chao Niu ; Jian-Pin Wu ; Zhuo-Yu Xian,hep-th,hep-th gr-qc,"We construct an ionic lattice background in the framework of Einstein-Maxwell-dilaton theory in four dimensional space time. The optical conductivity of the dual field theory on the boundary is investigated. Due to the lattice effects, we find the imaginary part of the conductivity is manifestly suppressed in the zero frequency limit, while the DC conductivity approaches a finite value such that the previous delta function reflecting the translation symmetry is absent. Such a behavior can be exactly fit by the Drude law at low frequency. Moreover, we find that the modulus of the optical conductivity exhibits a power-law behavior at intermediate frequency regime. Our results provides further support for the universality of such power-law behavior recently disclosed in Einstein-Maxwell theory by Horowitz, Santos and Tong.",2013-09-18 08:57:39+00:00,10.1007/JHEP11(2013)006
1210.1590,The Pauli exclusion principle at strong coupling: Holographic matter and momentum space,Richard J. Anantua ; Sean A. Hartnoll ; Victoria L. Martin ; David M. Ramirez,hep-th,hep-th cond-mat.str-el,"For free fermions at finite density, the Pauli exclusion principle is responsible for the existence of a Fermi surface and the consequent presence of low energy spectral weight over a finite range of momenta. We investigate the extent to which this effect occurs in strongly interacting quantum matter with a holographic dual. We obtain the low energy current-current spectral weight in two holographic frameworks at finite density: systems exhibiting semi-local quantum criticality (with a low temperature entropy density vanishing like s ~ T^eta), and a probe D3/D5 system. For the semi-local theory with 0 < eta < 2 we find a sharp discontinuity in the transverse spectral weight at a nonzero momentum k_*. The case eta = 1 is found to have additional symmetries and is soluble even at nonzero temperature. We show that this case exhibits a robust linear in temperature resistivity in the presence of random charged impurities. For the probe D3/D5 system we find an analytic expression for the low energy spectral weight as a function of momentum. The spectral weight is supported below a specific momentum k_* and is exponentially suppressed at higher momenta.",2012-10-04 20:49:49+00:00,10.1007/JHEP03(2013)104
2105.03882,The breakdown of magneto-hydrodynamics near AdS$_2$ fixed point and energy diffusion bound,Hyun-Sik Jeong ; Keun-Young Kim ; Ya-Wen Sun,hep-th,hep-th,"We investigate the breakdown of magneto-hydrodynamics at low temperature ($T$) with black holes whose extremal geometry is AdS$_2\times$R$^2$. The breakdown is identified by the equilibration scales ($\omega_{\text{eq}}, k_{\text{eq}}$) defined as the collision point between the diffusive hydrodynamic mode and the longest-lived non-hydrodynamic mode. We show ($\omega_{\text{eq}}, k_{\text{eq}}$) at low $T$ is determined by the diffusion constant $D$ and the scaling dimension $\Delta(0)$ of an infra-red operator: $\omega_{\text{eq}} = 2\pi T \Delta(0), \, k_{\text{eq}}^2 = \omega_{\text{eq}}/D$, where $\Delta(0)=1$ in the presence of magnetic fields. For the purpose of comparison, we have analytically shown $\Delta(0)=2$ for the axion model independent of the translational symmetry breaking pattern (explicit or spontaneous), which is complementary to previous numerical results. Our results support the conjectured universal upper bound of the energy diffusion $D \,\le\, \omega_{\text{eq}}/k_{\text{eq}}^2 \,:=\, v_{\text{eq}}^2 \, \tau_{\text{eq}}$ where $v_{\text{eq}}:= \omega_{\text{eq}}/k_{\text{eq}}$ and $\tau_{\text{eq}}:=\omega_{\text{eq}}^{-1}$ are the velocity and the timescale associated to equilibration, implying that the breakdown of hydrodynamics sets the upper bound of the diffusion constant $D$ at low $T$.",2021-05-09 09:10:18+00:00,10.1007/JHEP02(2022)006
2112.14373,"Approximate symmetries, pseudo-Goldstones, and the second law of thermodynamics",Jay Armas ; Akash Jain ; Ruben Lier,hep-th,hep-th cond-mat.soft cond-mat.str-el hep-ph,"We propose a general hydrodynamic framework for systems with spontaneously broken approximate symmetries. The second law of thermodynamics naturally results in relaxation in the hydrodynamic equations, and enables us to derive a universal relation between damping and diffusion of pseudo- Goldstones. We discover entirely new physical effects sensitive to explicitly broken symmetries. We focus on systems with approximate U(1) and translation symmetries, with direct applications to pinned superfluids and charge density waves. We also comment on the implications for chiral perturbation theory.",2021-12-29 03:01:13+00:00,10.1103/PhysRevD.108.086011
2102.05810,On the universality of AdS$_2$ diffusion bounds and the breakdown of linearized hydrodynamics,Ning Wu ; Matteo Baggioli ; Wei-Jia Li,hep-th,hep-th cond-mat.str-el,"The chase of universal bounds on diffusivities in strongly coupled systems and holographic models has a long track record. The identification of a universal velocity scale, independent of the presence of well-defined quasiparticle excitations, is one of the major challenges of this program. A recent analysis, valid for emergent IR fixed points exhibiting local quantum criticality, and dual to IR AdS$_2$ geometries, suggests to identify such a velocity using the time and length scales at which hydrodynamics breaks down -- the equilibration velocity. The latter relates to the radius of convergence of the hydrodynamic expansion and it is extracted from a collision between a hydrodynamic diffusive mode and a non-hydrodynamic mode associated to the IR AdS$_2$ region. In this short note, we confirm this picture for holographic systems displaying the spontaneous breaking of translational invariance. Moreover, we find that, at zero temperature, the lower bound set by quantum chaos and the upper one defined by causality and hydrodynamics exactly coincide, determining uniquely the diffusion constant. Finally, we comment on the meaning and universality of this newly proposed prescription.",2021-02-11 02:20:55+00:00,10.1007/JHEP05(2021)014
1503.01409,A bound on chaos,Juan Maldacena ; Stephen H. Shenker ; Douglas Stanford,hep-th,hep-th cond-mat.stat-mech nlin.CD quant-ph,"We conjecture a sharp bound on the rate of growth of chaos in thermal quantum systems with a large number of degrees of freedom. Chaos can be diagnosed using an out-of-time-order correlation function closely related to the commutator of operators separated in time. We conjecture that the influence of chaos on this correlator can develop no faster than exponentially, with Lyapunov exponent $\lambda_L \le 2 \pi k_B T/\hbar$. We give a precise mathematical argument, based on plausible physical assumptions, establishing this conjecture.",2015-03-04 18:37:55+00:00,10.1007/JHEP08(2016)106
1611.09380,Diffusion and Chaos from near AdS$_2$ horizons,Mike Blake ; Aristomenis Donos,hep-th,hep-th,We calculate the thermal diffusivity $D = \kappa/c_{\rho}$ and butterfly velocity $v_B$ in holographic models that flow to AdS$_2 \times R^{d}$ fixed points in the infra-red. We show that both these quantities are governed by the same irrelevant deformation of AdS$_2$ and hence establish a simple relationship between them. When this deformation corresponds to a universal dilaton mode of dimension $\Delta = 2$ then this relationship is always given by $D = v_B^2/(2 \pi T)$.,2016-11-28 21:09:44+00:00,10.1007/JHEP02(2017)013
1303.6334,Hydrodynamics of cold holographic matter,Richard A. Davison ; Andrei Parnachev,hep-th,hep-th cond-mat.str-el gr-qc,"We show that at any temperature, the low-energy (with respect to the chemical potential) collective excitations of the transverse components of the energy-momentum tensor and the global U(1) current in the field theory dual to the planar RN-AdS4 black hole are simply those of hydrodynamics. That is, hydrodynamics is applicable even at energy scales much greater than the temperature. It is applicable even at zero temperature. Specifically, we find that there is always a diffusion mode with diffusion constant proportional to the ratio of entropy density to energy density. At low temperatures, the leading order momentum and temperature dependences of the dispersion relation of this mode are controlled by the dimension of an operator in the thermal CFT1 dual to the near-horizon Schwarzschild-AdS2 geometry.",2013-03-25 22:23:08+00:00,10.1007/JHEP06(2013)100
1710.00921,Black hole scrambling from hydrodynamics,Sašo Grozdanov ; Koenraad Schalm ; Vincenzo Scopelliti,hep-th,hep-th cond-mat.str-el gr-qc nlin.CD,"We argue that the gravitational shock wave computation used to extract the scrambling rate in strongly coupled quantum theories with a holographic dual is directly related to probing the system's hydrodynamic sound modes. The information recovered from the shock wave can be reconstructed in terms of purely diffusion-like, linearized gravitational waves at the horizon of a single-sided black hole with specific regularity-enforced imaginary values of frequency and momentum. In two-derivative bulk theories, this horizon ""diffusion"" can be related to late-time momentum diffusion via a simple relation, which ceases to hold in higher-derivative theories. We then show that the same values of imaginary frequency and momentum follow from a dispersion relation of a hydrodynamic sound mode. The frequency, momentum and group velocity give the holographic Lyapunov exponent and the butterfly velocity. Moreover, at this special point along the sound dispersion relation curve, the residue of the retarded longitudinal stress-energy tensor two-point function vanishes. This establishes a direct link between a hydrodynamic sound mode at an analytically continued, imaginary momentum and the holographic butterfly effect. Furthermore, our results imply that infinitely strongly coupled, large-$N_c$ holographic theories exhibit properties similar to classical dilute gasses; there, late-time equilibration and early-time scrambling are also controlled by the same dynamics.",2017-10-02 21:45:47+00:00,10.1103/PhysRevLett.120.231601
1704.00947,Diffusion and Butterfly Velocity at Finite Density,Keun-Young Kim ; Chao Niu,hep-th,hep-th cond-mat.str-el,"We study diffusion and butterfly velocity ($v_B$) in two holographic models, linear axion and axion-dilaton model, with a momentum relaxation parameter ($\beta$) at finite density or chemical potential ($\mu$). Axion-dilaton model is particularly interesting since it shows linear-$T$-resistivity, which may have something to do with the universal bound of diffusion. At finite density, there are two diffusion constants $D_\pm$ describing the coupled diffusion of charge and energy. By computing $D_\pm$ exactly, we find that in the incoherent regime ($\beta/T \gg 1,\ \beta/\mu \gg 1$) $D_+$ is identified with the charge diffusion constant ($D_c$) and $D_-$ is identified with the energy diffusion constant ($D_e$). In the coherent regime, at very small density, $D_\pm$ are `maximally' mixed in the sense that $D_+(D_-)$ is identified with $D_e(D_c)$, which is opposite to the case in the incoherent regime. In the incoherent regime $D_e \sim C_- \hbar v_B^2 / k_B T$ where $C_- = 1/2$ or 1 so it is universal independently of $\beta$ and $\mu$. However, $D_c \sim C_+ \hbar v_B^2 / k_B T$ where $C_+ = 1$ or $ \beta^2/16\pi^2 T^2$ so, in general, $C_+$ may not saturate to the lower bound in the incoherent regime, which suggests that the characteristic velocity for charge diffusion may not be the butterfly velocity. We find that the finite density does not affect the diffusion property at zero density in the incoherent regime.",2017-04-04 10:44:22+00:00,10.48550/1704.00947
2111.07770,Breakdown of hydrodynamics from holographic pole collision,Yan Liu ; Xin-Meng Wu,hep-th,hep-th cond-mat.str-el,"We study the breakdown of diffusive hydrodynamics in holographic systems dual to neutral dilatonic black holes with extremal near horizon geometries conformal to AdS$_2\times\,$R$^2$. We find that at low temperatures by tuning the effective gauge coupling constant in the infra-red, the lowest non-hydrodynamic mode, which collides with the charge diffusive mode and sets the scales at which diffusive hydrodynamics break down, could be either an infra-red mode or a slow mode, resulting in different scaling behaviors of the local equilibrium scales. We confirm that the upper bound for the charge diffusion constant is always satisfied using the velocity and timescale of local equilibration from the pole collision. We also examine the breakdown of hydrodynamics at general temperature and find that the convergence radius has nontrivial dependence on temperature, in addition to the effective gauge coupling constant.",2021-11-15 14:11:33+00:00,10.1007/JHEP01(2022)155
0907.0889,D-Brane Potentials from Multi-Trace Deformations in AdS/CFT,Alice Bernamonti ; Ben Craps,hep-th,hep-th,"It is known that certain AdS boundary conditions allow smooth initial data to evolve into a big crunch. To study this type of cosmological singularity, one can use the dual quantum field theory, where the non-standard boundary conditions are reflected by the presence of a multi-trace potential unbounded below. For specific AdS_4 and AdS_5 models, we provide a D-brane (or M-brane) interpretation of the unbounded potential. Using probe brane computations, we show that the AdS boundary conditions of interest cause spherical branes to be pushed to the boundary of AdS in finite time, and that the corresponding potential agrees with the multi-trace deformation of the dual field theory. Systems with expanding spherical D3-branes are related to big crunch supergravity solutions by a phenomenon similar to geometric transition.",2009-07-05 20:51:46+00:00,10.1088/1126-6708/2009/08/112
1005.4921,"Multitrace deformations, Gamow states, and Stability of AdS/CFT",Luca Vecchi,hep-th,hep-th,"We analyze the effect of multitrace deformations in conformal field theories at leading order in a large N approximation. These theories admit a description in terms of a weakly coupled gravity dual. We show how the deformations can be mapped into boundary terms of the gravity theory and how to reproduce the RG equations found in field theory. In the case of doubletrace deformations, and for bulk scalars with masses in the range $-d^2/4<m^2<-d^2/4+1$, the deformed theory flows between two fixed points of the renormalization group, manifesting a resonant behavior at the scale characterizing the transition between the two CFT's. On the gravity side the resonance is mapped into an IR non-normalizable mode (Gamow state) whose overlap with the UV region increases as the dual operator approaches the free field limit. We argue that this resonant behavior is a generic property of large N theories in the conformal window, and associate it to a remnant of the Nambu-Goldstone mode of dilatation invariance. We emphasize the role of nonminimal couplings to gravity and establish a stability theorem for scalar/gravity systems with AdS boundary conditions in the presence of arbitrary boundary potentials and nonminimal coupling.",2010-05-26 19:50:35+00:00,10.1007/JHEP04(2011)056
hep-th/0401164,Decoupling in an expanding universe: boundary RG-flow affects initial conditions for inflation,Koenraad Schalm ; Gary Shiu ; Jan Pieter van der Schaar,hep-th,hep-th astro-ph gr-qc,"We study decoupling in FRW spacetimes, emphasizing a Lagrangian description throughout. To account for the vacuum choice ambiguity in cosmological settings, we introduce an arbitrary boundary action representing the initial conditions. RG flow in these spacetimes naturally affects the boundary interactions. As a consequence the boundary conditions are sensitive to high-energy physics through irrelevant terms in the boundary action. Using scalar field theory as an example, we derive the leading dimension four irrelevant boundary operators. We discuss how the known vacuum choices, e.g. the Bunch-Davies vacuum, appear in the Lagrangian description and square with decoupling. For all choices of boundary conditions encoded by relevant boundary operators, of which the known ones are a subset, backreaction is under control. All, moreover, will generically feel the influence of high-energy physics through irrelevant (dimension four) boundary corrections. Having established a coherent effective field theory framework including the vacuum choice ambiguity, we derive an explicit expression for the power spectrum of inflationary density perturbations including the leading high energy corrections. In accordance with the dimensionality of the leading irrelevant operators, the effect of high energy physics is linearly proportional to the Hubble radius H and the scale of new physics L= 1/M.",2004-01-23 20:50:25+00:00,10.1088/1126-6708/2004/04/076
hep-th/0703152,Multi-Trace Deformations in AdS/CFT: Exploring the Vacuum Structure of the Deformed CFT,Ioannis Papadimitriou,hep-th,hep-th,"We present a general and systematic treatment of multi-trace deformations in the AdS/CFT correspondence in the large N limit, pointing out and clarifying subtleties relating to the formulation of the boundary value problem on a conformal boundary. We then apply this method to study multi-trace deformations in the presence of a scalar VEV, which requires the coupling to gravity to be taken into account. We show that supergravity solutions subject to `mixed' boundary conditions are in one-to-one correspondence with critical points of the holographic effective action of the dual theory in the presence of a multi-trace deformation, and we find a number of new exact analytic solutions involving a minimally or conformally coupled scalar field satisfying `mixed' boundary conditions. These include the generalization to any dimension of the instanton solution recently found in hep-th/0611315. Finally, we provide a systematic method for computing the holographic effective action in the presence of a multi-trace deformation in a derivative expansion away from the conformal vacuum using Hamilton-Jacobi theory. Requiring that this effective action exists and is bounded from below reproduces recent results on the stability of the AdS vacuum in the presence of `mixed' boundary conditions.",2007-03-16 04:36:49+00:00,10.1088/1126-6708/2007/05/075
hep-th/0201100,An improved correspondence formula for AdS/CFT with multi-trace operators,Wolfgang Mueck,hep-th,hep-th,An improved correspondence formula is proposed for the calculation of correlation functions of a conformal field theory perturbed by multi-trace operators from the analysis of the dynamics of the dual field theory in Anti-de Sitter space. The formula reduces to the usual AdS/CFT correspondence formula in the case of single-trace perturbations.,2002-01-15 09:26:15+00:00,10.1016/S0370-2693(02)01487-9
hep-th/0112258,"Multi-Trace Operators, Boundary Conditions, And AdS/CFT Correspondence",Edward Witten,hep-th,hep-th,"We argue that multi-trace interactions in quantum field theory on the boundary of AdS space can be incorporated in the AdS/CFT correspondence by using a more general boundary condition for the bulk fields than has been considered hitherto. We illustrate the procedure for a renormalizable four-dimensional field theory with a $(\Tr \Phi^2)^2$ interaction. In this example, we show how the AdS fields with the appropriate boundary condition reproduce the renormalization group effects found in the boundary field theory. We also construct in related examples a line of fixed points with a nonperturbative duality, and a flow between two methods of quantization.",2001-12-31 04:21:34+00:00,10.48550/hep-th/0112258
2211.05492,"T-linear resistivity, optical conductivity and Planckian transport for a holographic local quantum critical metal in a periodic potential",Floris Balm ; Nicolas Chagnet ; Sam Arend ; Joost Aretz ; Kevin Grosvenor ; Martijn Janse ; Ole Moors ; Jonah Post ; Vladimir Ohanesjan ; David Rodriguez-Fernandez ; Koenraad Schalm ; Jan Zaanen,cond-mat.str-el,cond-mat.str-el hep-th,"High $T_c$ cuprate strange metals are noted for a DC-resistivity that scales linearly with $T$ from the onset of superconductivity to the crystal melting temperature, indicative of a Planckian dissipation life time $\tau_{\hbar}\simeq \hbar /(k_B T)$. At the same time, the optical conductivity ceases to be of Drude form at high temperatures, suggesting a change of the underlying dynamics that surprisingly leaves the $T$-linear DC-resistivity unaffected. We use the AdS/CFT correspondence that describes strongly coupled, densely entangled metals to study DC thermo-electrical transport and the optical conductivities of the local quantum critical Gubser-Rocha holographic strange metal in the presence of a lattice potential, a prime candidate to compare with experiment. We find that the DC-resistivity is linear in $T$ at low temperatures for a range of lattice strengths and wavevectors, even as it transitions between different dissipative regimes. At weak lattice potential the optical conductivity evolves with increasing temperature from a Drude form to a bad-metal characterized by a mid-IR resonance without changing the DC transport, similar to that seen in cuprate strange metals. This mid-IR peak and its temperature evolution can be understood as a consequence of Umklapp hydrodynamics: hydrodynamic perturbations are Bloch modes in the presence of a lattice. At strong lattice potential an incoherent metal is realized instead where momentum conservation no longer plays a role in transport. In this regime the thermal diffusivity can be explained by Planckian dissipation originating in universal microscopic chaos, similar to holographic metals with strong homogeneous momentum relaxation. The charge diffusivity does not submit to this chaos explanation, even though the continuing linear-in-$T$ DC resistivity saturates to an apparent universal slope, numerically equal to a Planckian rate.",2022-11-10 11:28:55+00:00,10.1103/PhysRevB.108.125145
0809.4033,"Boundary Terms, Variational Principles and Higher Derivative Modified Gravity",Ethan Dyer ; Kurt Hinterbichler,gr-qc,gr-qc hep-th,"We discuss the criteria that must be satisfied by a well-posed variational principle. We clarify the role of Gibbons-Hawking-York type boundary terms in the actions of higher derivative models of gravity, such as F(R) gravity, and argue that the correct boundary terms are the naive ones obtained though the correspondence with scalar-tensor theory, despite the fact that variations of normal derivatives of the metric must be fixed on the boundary. We show in the case of F(R) gravity that these boundary terms reproduce the correct ADM energy in the hamiltonian formalism, and the correct entropy for black holes in the semi-classical approximation.",2008-09-23 21:52:36+00:00,10.1103/PhysRevD.79.024028
1910.06344,Analytic solutions of neutral hyperbolic black holes with scalar hair,Jie Ren,hep-th,hep-th gr-qc,"We find analytic solutions of hyperbolic black holes with scalar hair in anti-de Sitter (AdS) space, and they do not have spherical or planar counterparts. The system is obtained by taking a neutral limit of an Einstein-Maxwell-dilaton system whose special cases are maximal gauged supergravities, while the dilaton is kept nontrivial. There are phase transitions between these black holes and the hyperbolic Schwarzschild-AdS black hole. We discuss two AdS/CFT applications of these hyperbolic black holes. One is phase transitions of holographic Renyi entropies, and the other is phase transitions of quantum field theories in de Sitter space. In addition, we give a C-metric solution as a generalization of the hyperbolic black holes with scalar hair.",2019-10-14 18:00:11+00:00,10.1103/PhysRevD.106.086023
2212.10583,A universal approach to Krylov State and Operator complexities,Mohsen Alishahiha ; Souvik Banerjee,hep-th,hep-th cond-mat.stat-mech quant-ph,"We present a general framework in which both Krylov state and operator complexities can be put on the same footing. In our formalism, the Krylov complexity is defined in terms of the density matrix of the associated state which, for the operator complexity, lives on a doubled Hilbert space obtained through the channel-state map. This unified definition of complexity in terms of the density matrices enables us to extend the notion of Krylov complexity, to subregion or mixed state complexities and also naturally to the Krylov mutual complexity. We show that this framework also encompasses nicely the holographic notions of complexity.",2022-12-20 19:00:12+00:00,10.21468/SciPostPhys.15.3.080
gr-qc/0109035,Gravitational Condensate Stars: An Alternative to Black Holes,Pawel O. Mazur ; Emil Mottola,gr-qc,gr-qc astro-ph hep-th,"A new solution for the endpoint of gravitational collapse is proposed. By extending the concept of Bose-Einstein condensation to gravitational systems, a cold, compact object with an interior de Sitter condensate phase and an exterior Schwarzschild geometry of arbitrary total mass M is constructed. These are separated by a phase boundary with a small but finite thickness of fluid with eq. of state p= +rho, replacing both the Schwarzschild and de Sitter classical horizons. The new solution has no singularities, no event horizons, and a global time. Its entropy is maximized under small fluctuations and is given by the standard hydrodynamic entropy of the thin shell, instead of the Bekenstein-Hawking entropy. Unlike black holes, a collapsed star of this kind is thermodynamically stable and has no information paradox.",2001-09-11 04:27:23+00:00,10.3390/universe9020088
